index,timestamp,bit,p0,p1,confidence,model,elapsed_ms,input_tokens,output_tokens,history_before,history_after
135,2026-09-22T12:07:56.387393+08:00,0,0.69,0.31,0.38,jev-1.13.0,351.34,594,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
136,2026-09-22T12:07:56.739013+08:00,0,0.68,0.32,0.36,jev-1.13.0,358.32,596,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
137,2026-09-22T12:07:57.097657+08:00,0,0.68,0.32,0.37,jev-1.13.0,382.11,598,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
138,2026-09-22T12:07:57.480078+08:00,0,0.67,0.33,0.33,jev-1.13.0,402.58,600,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
139,2026-09-22T12:07:57.882944+08:00,0,0.65,0.35,0.31,jev-1.13.0,395.88,602,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
140,2026-09-22T12:07:58.279085+08:00,0,0.66,0.34,0.32,jev-1.13.0,404.22,604,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
141,2026-09-22T12:07:58.683630+08:00,0,0.68,0.32,0.36,jev-1.13.0,405.6,606,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
142,2026-09-22T12:07:59.089560+08:00,0,0.72,0.28,0.44,jev-1.13.0,391.86,608,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
143,2026-09-22T12:07:59.481699+08:00,0,0.66,0.34,0.33,jev-1.13.0,397.12,610,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
144,2026-09-22T12:07:59.879097+08:00,0,0.7,0.3,0.39,jev-1.13.0,443.39,612,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
145,2026-09-22T12:08:00.322775+08:00,0,0.69,0.31,0.37,jev-1.13.0,376.65,614,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
146,2026-09-22T12:08:00.699773+08:00,0,0.67,0.33,0.35,jev-1.13.0,394.03,616,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
147,2026-09-22T12:08:01.094086+08:00,0,0.67,0.33,0.34,jev-1.13.0,446.27,618,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
148,2026-09-22T12:08:01.540680+08:00,0,0.7,0.3,0.4,jev-1.13.0,473.89,620,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
149,2026-09-22T12:08:02.014895+08:00,0,0.67,0.33,0.34,jev-1.13.0,378.54,622,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
150,2026-09-22T12:08:02.393700+08:00,0,0.66,0.34,0.33,jev-1.13.0,385.65,624,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
151,2026-09-22T12:08:02.779653+08:00,0,0.66,0.34,0.33,jev-1.13.0,399.23,626,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
152,2026-09-22T12:08:03.179226+08:00,0,0.68,0.32,0.37,jev-1.13.0,399.35,628,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
153,2026-09-22T12:08:03.578938+08:00,0,0.65,0.35,0.29,jev-1.13.0,398.9,630,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
154,2026-09-22T12:08:03.978110+08:00,0,0.66,0.34,0.32,jev-1.13.0,345.91,632,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
155,2026-09-22T12:08:04.324355+08:00,0,0.67,0.33,0.34,jev-1.13.0,403.52,634,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
156,2026-09-22T12:08:04.728133+08:00,0,0.7,0.3,0.39,jev-1.13.0,396.67,636,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
157,2026-09-22T12:08:05.125137+08:00,0,0.67,0.33,0.34,jev-1.13.0,384.33,638,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
158,2026-09-22T12:08:05.509743+08:00,0,0.69,0.31,0.37,jev-1.13.0,470.46,640,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
159,2026-09-22T12:08:05.980508+08:00,0,0.67,0.33,0.35,jev-1.13.0,397.22,642,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
160,2026-09-22T12:08:06.378045+08:00,0,0.68,0.32,0.35,jev-1.13.0,399.5,644,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
161,2026-09-22T12:08:06.777905+08:00,0,0.68,0.32,0.37,jev-1.13.0,403.18,646,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
162,2026-09-22T12:08:07.181417+08:00,0,0.74,0.26,0.49,jev-1.13.0,415.26,648,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
163,2026-09-22T12:08:07.597004+08:00,0,0.69,0.31,0.38,jev-1.13.0,388.06,650,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
164,2026-09-22T12:08:07.985343+08:00,0,0.67,0.33,0.34,jev-1.13.0,394.71,652,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
165,2026-09-22T12:08:08.380316+08:00,0,0.67,0.33,0.33,jev-1.13.0,397.7,654,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
166,2026-09-22T12:08:08.778311+08:00,0,0.68,0.32,0.36,jev-1.13.0,435.69,656,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
167,2026-09-22T12:08:09.214278+08:00,0,0.67,0.33,0.33,jev-1.13.0,365.01,658,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
168,2026-09-22T12:08:09.579606+08:00,0,0.72,0.28,0.44,jev-1.13.0,409.98,660,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
169,2026-09-22T12:08:09.989920+08:00,0,0.65,0.35,0.3,jev-1.13.0,388.15,662,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
170,2026-09-22T12:08:10.378406+08:00,0,0.66,0.34,0.32,jev-1.13.0,406.51,664,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
171,2026-09-22T12:08:10.785187+08:00,0,0.69,0.31,0.38,jev-1.13.0,403.45,666,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
172,2026-09-22T12:08:11.188936+08:00,0,0.69,0.31,0.39,jev-1.13.0,389.67,668,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
173,2026-09-22T12:08:11.578905+08:00,0,0.66,0.34,0.32,jev-1.13.0,400.06,670,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
174,2026-09-22T12:08:11.979311+08:00,0,0.68,0.32,0.36,jev-1.13.0,399.18,672,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
175,2026-09-22T12:08:12.378839+08:00,0,0.68,0.32,0.36,jev-1.13.0,403.54,674,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
176,2026-09-22T12:08:12.782664+08:00,0,0.68,0.32,0.36,jev-1.13.0,439.9,676,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
177,2026-09-22T12:08:13.222826+08:00,0,0.68,0.32,0.35,jev-1.13.0,457.59,678,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
178,2026-09-22T12:08:13.680771+08:00,0,0.7,0.3,0.4,jev-1.13.0,416.02,680,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
179,2026-09-22T12:08:14.097090+08:00,0,0.67,0.33,0.34,jev-1.13.0,381.18,682,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
180,2026-09-22T12:08:14.478552+08:00,0,0.7,0.3,0.4,jev-1.13.0,419.6,684,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
181,2026-09-22T12:08:14.898554+08:00,0,0.66,0.34,0.33,jev-1.13.0,401.77,686,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
182,2026-09-22T12:08:15.300646+08:00,0,0.67,0.33,0.34,jev-1.13.0,380.99,688,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
183,2026-09-22T12:08:15.681973+08:00,0,0.64,0.36,0.28,jev-1.13.0,396.9,690,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
184,2026-09-22T12:08:16.079344+08:00,0,0.63,0.37,0.26,jev-1.13.0,416.03,692,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
185,2026-09-22T12:08:16.495793+08:00,0,0.67,0.33,0.35,jev-1.13.0,347.16,694,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
186,2026-09-22T12:08:16.843258+08:00,0,0.65,0.35,0.31,jev-1.13.0,440.12,696,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
187,2026-09-22T12:08:17.283706+08:00,0,0.66,0.34,0.32,jev-1.13.0,425.83,698,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
188,2026-09-22T12:08:17.709929+08:00,0,0.62,0.38,0.25,jev-1.13.0,372.43,700,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
189,2026-09-22T12:08:18.082805+08:00,0,0.67,0.33,0.34,jev-1.13.0,420.8,702,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
190,2026-09-22T12:08:18.503999+08:00,0,0.67,0.33,0.33,jev-1.13.0,376.05,704,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
191,2026-09-22T12:08:18.880372+08:00,0,0.63,0.37,0.26,jev-1.13.0,402.7,706,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
192,2026-09-22T12:08:19.283380+08:00,0,0.63,0.37,0.26,jev-1.13.0,396.38,708,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
193,2026-09-22T12:08:19.680222+08:00,0,0.7,0.3,0.41,jev-1.13.0,399.41,710,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
194,2026-09-22T12:08:20.079937+08:00,0,0.65,0.35,0.31,jev-1.13.0,400.39,712,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
195,2026-09-22T12:08:20.480679+08:00,0,0.63,0.37,0.27,jev-1.13.0,399.92,714,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
196,2026-09-22T12:08:20.880917+08:00,0,0.62,0.38,0.24,jev-1.13.0,397.25,716,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
197,2026-09-22T12:08:21.278540+08:00,0,0.65,0.35,0.3,jev-1.13.0,412.99,718,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
198,2026-09-22T12:08:21.691887+08:00,0,0.65,0.35,0.31,jev-1.13.0,387.54,720,31,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
199,2026-09-22T12:08:22.079775+08:00,0,0.61,0.39,0.23,jev-1.13.0,402.13,722,31,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
200,2026-09-22T12:08:22.482240+08:00,0,0.67,0.33,0.33,jev-1.13.0,395.54,724,31,010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
