index,timestamp,bit,p0,p1,confidence,model,elapsed_ms,input_tokens,output_tokens,salt
186,2026-09-22T10:54:22.269091+08:00,0,0.56,0.44,0.13,jev-1.13.0,403.89,345,31,2880ff83d5b9528c9a91439e73523987
187,2026-09-22T10:54:22.673242+08:00,0,0.58,0.42,0.16,jev-1.13.0,1361.83,340,31,e22785840b397cd99db6970dc4fee4c2
188,2026-09-22T10:54:24.035341+08:00,0,0.56,0.44,0.13,jev-1.13.0,456.49,343,31,4aa5b6a6e35c532132cef954e11c699f
189,2026-09-22T10:54:24.492135+08:00,0,0.62,0.38,0.25,jev-1.13.0,877.64,342,31,d9cdf0c6c91b971378bff7a4b4a5f2e1
190,2026-09-22T10:54:25.370048+08:00,0,0.57,0.43,0.14,jev-1.13.0,372.26,341,31,99d0bc66af828751fb89db14172596ad
191,2026-09-22T10:54:25.742600+08:00,0,0.52,0.48,0.05,jev-1.13.0,409.17,345,31,3627792628e8b66e8208b9c7211cc82e
192,2026-09-22T10:54:26.152062+08:00,0,0.58,0.42,0.16,jev-1.13.0,849.54,345,31,e0d04d9116319806860204b1c21d88d2
193,2026-09-22T10:54:27.001948+08:00,0,0.6,0.4,0.2,jev-1.13.0,732.57,341,31,2c960d60a7c6a660abbe7dd50ccec2b9
194,2026-09-22T10:54:27.734792+08:00,0,0.58,0.42,0.16,jev-1.13.0,399.02,342,31,45b49b1ef570606cd84165bb5af83340
195,2026-09-22T10:54:28.134102+08:00,0,0.59,0.41,0.18,jev-1.13.0,385.22,341,31,ed238864e1afcf12959f15a83bba3179
196,2026-09-22T10:54:28.519607+08:00,0,0.66,0.34,0.31,jev-1.13.0,855.78,340,31,c9cb6fbf006af0b7aa704ce188e09a00
197,2026-09-22T10:54:29.375643+08:00,0,0.6,0.4,0.2,jev-1.13.0,399.35,340,31,9dc0f620691bdbfd86955d3fbfcc679a
198,2026-09-22T10:54:29.775285+08:00,0,0.57,0.43,0.14,jev-1.13.0,712.92,341,31,a73c9bf3b1fd1d479611111ac9e947fe
199,2026-09-22T10:54:30.488467+08:00,0,0.58,0.42,0.16,jev-1.13.0,421.42,343,31,62992d6a2c11bdaf288e102fb47f74c3
200,2026-09-22T10:54:30.910328+08:00,0,0.55,0.45,0.11,jev-1.13.0,425.24,343,31,d6171031884302949f46508ece456e96
