index,timestamp,bit,p0,p1,confidence,model,elapsed_ms,input_tokens,output_tokens,salt
185,2026-09-22T10:43:57.163537+08:00,0,0.55,0.45,0.1,jev-1.13.0,1200.6,376,31,7ebaecad5e6ea1430d99eddf19e71271
186,2026-09-22T10:43:58.364404+08:00,0,0.56,0.44,0.12,jev-1.13.0,749.91,378,31,f7563f59fdd97e51332ceaca07781d24
187,2026-09-22T10:43:59.114601+08:00,0,0.55,0.45,0.1,jev-1.13.0,459.86,380,31,7394de6212f4068441c9ea709f1c1fa8
188,2026-09-22T10:43:59.574829+08:00,0,0.54,0.46,0.07,jev-1.13.0,450.78,381,31,8372dc44253b414795554e35720da28b
189,2026-09-22T10:44:00.025882+08:00,0,0.56,0.44,0.11,jev-1.13.0,408.35,383,31,545593482e31f435a331b5e391279514
190,2026-09-22T10:44:00.434509+08:00,0,0.55,0.45,0.1,jev-1.13.0,463.92,381,31,9fa747d1aef6a0152e7a888188e3e0a2
191,2026-09-22T10:44:00.898681+08:00,0,0.53,0.47,0.05,jev-1.13.0,418.84,378,31,3828813dfde157ad7d163ebeb522e594
192,2026-09-22T10:44:01.317890+08:00,0,0.54,0.46,0.09,jev-1.13.0,409.21,379,31,4893e02385f8f17a0c77bfa9bdbfddaf
193,2026-09-22T10:44:01.727512+08:00,0,0.56,0.44,0.13,jev-1.13.0,466.39,378,31,c6ab4918ba07c7427f6700a17c22dac6
194,2026-09-22T10:44:02.194315+08:00,0,0.58,0.42,0.15,jev-1.13.0,476.82,378,31,20c3ac33b6997fbfc60db896ac3f8050
195,2026-09-22T10:44:02.671388+08:00,0,0.53,0.47,0.06,jev-1.13.0,1204.15,378,31,88caa25ebeea5f90104c3a40da29ec35
196,2026-09-22T10:44:03.875791+08:00,0,0.55,0.45,0.11,jev-1.13.0,419.12,378,31,3ec4c22897fd82c2b3322aad0032ff43
197,2026-09-22T10:44:04.295242+08:00,0,0.55,0.45,0.1,jev-1.13.0,429.5,380,31,f49b9a34f47d15f6913cf0f91955ba44
198,2026-09-22T10:44:04.725060+08:00,0,0.52,0.48,0.03,jev-1.13.0,434.01,381,31,a88d62d35f15e1a8bfb03172314e936c
199,2026-09-22T10:44:05.159400+08:00,0,0.54,0.46,0.08,jev-1.13.0,458.57,378,31,d37ff67e131be7e87c8f75ddb2619d3a
200,2026-09-22T10:44:05.618353+08:00,0,0.54,0.46,0.08,jev-1.13.0,457.73,381,31,32b6f625a606e6c6241e820e6d679cad
